filepath,label,duration_s,segment_index,iters,time_sec,J_final
./recordings/H0/15.wav,0,6,5,20,0.3040180206298828,1.2766329373311932e-05
./recordings/H0/16.wav,0,6,1,10,0.060016632080078125,1.0828748571461635e-05
./recordings/H0/16.wav,0,6,2,33,0.27605414390563965,2.0997896874759134e-05
./recordings/H0/16.wav,0,6,3,14,0.015109777450561523,2.9319718553313545e-05
./recordings/H0/16.wav,0,6,4,16,0.029753684997558594,2.6741480891542353e-05
./recordings/H0/16.wav,0,6,5,78,0.3593580722808838,4.4747664292436695e-05
./recordings/H0/17.wav,0,6,1,21,0.08401060104370117,5.258573705062608e-05
./recordings/H0/17.wav,0,6,2,12,0.11892485618591309,1.5775174988713085e-05
./recordings/H0/17.wav,0,6,3,11,0.006041765213012695,1.1059279979519243e-05
./recordings/H0/17.wav,0,6,4,100,0.5115418434143066,9.589366276094215e-06
./recordings/H0/17.wav,0,6,5,10,0.08763480186462402,1.8305458446615257e-05
./recordings/H0/18.wav,0,6,1,7,0.008455038070678711,1.0460982731356598e-06
./recordings/H0/18.wav,0,6,2,13,0.024451255798339844,2.188088598092242e-06
./recordings/H0/18.wav,0,6,3,12,0.006838321685791016,3.830613425206798e-06
./recordings/H0/18.wav,0,6,4,100,0.07413554191589355,1.200404062149601e-06
./recordings/H0/18.wav,0,6,5,35,0.2833445072174072,6.461112946175858e-06
./recordings/H0/181004_1109.wav,0,6,1,100,0.1385047435760498,0.0007866846817742852
./recordings/H0/181004_1109.wav,0,6,2,28,0.08361935615539551,0.0016224476064929632
./recordings/H0/181004_1109.wav,0,6,3,35,0.23727846145629883,0.001719150420696478
./recordings/H0/181004_1109.wav,0,6,4,8,0.0318303108215332,0.0077438024734669585
./recordings/H0/181004_1109.wav,0,6,5,15,0.04817342758178711,0.009762678450779716
./recordings/H0/181005_1637.wav,0,6,1,19,0.11998128890991211,0.00013442786259193246
./recordings/H0/181005_1637.wav,0,6,2,13,0.00726771354675293,9.400715889348505e-05
./recordings/H0/181005_1637.wav,0,6,3,7,0.05444836616516113,9.701972877505376e-05
./recordings/H0/181005_1637.wav,0,6,4,29,0.016457557678222656,0.00010191772654344407
./recordings/H0/181005_1637.wav,0,6,5,100,0.10305023193359375,0.0003228527693650098
./recordings/H0/181020_2123.wav,0,6,1,11,0.0480349063873291,5.0412005267908225e-05
./recordings/H0/181020_2123.wav,0,6,2,100,0.44603848457336426,4.9718736198603795e-05
./recordings/H0/181020_2123.wav,0,6,3,12,0.006886720657348633,0.00013789909014621382
./recordings/H0/181020_2123.wav,0,6,4,100,0.44606709480285645,5.9228849592402495e-05
./recordings/H0/181020_2123.wav,0,6,5,19,0.10668349266052246,8.42962210047846e-05
./recordings/H0/181021_2018.wav,0,6,1,13,0.11487388610839844,9.252626011051684e-07
./recordings/H0/181021_2018.wav,0,6,2,9,0.09298157691955566,2.113695307416115e-06
./recordings/H0/181021_2018.wav,0,6,3,58,0.3294236660003662,1.4780864778462705e-06
./recordings/H0/181021_2018.wav,0,6,4,100,0.4158327579498291,1.5815655625764117e-06
./recordings/H0/181021_2018.wav,0,6,5,47,0.28055238723754883,6.056538681158877e-06
./recordings/H0/181021_2029.wav,0,6,1,16,0.07439947128295898,2.59558657665409e-07
./recordings/H0/181021_2029.wav,0,6,2,12,0.06409549713134766,1.7357385257727184e-07
./recordings/H0/181021_2029.wav,0,6,3,100,0.3598482608795166,5.564411214191794e-07
./recordings/H0/181021_2029.wav,0,6,4,12,0.007197856903076172,1.4998176475229465e-06
./recordings/H0/181021_2029.wav,0,6,5,9,0.0882863998413086,1.0129463240134881e-07
./recordings/H0/181021_2122.wav,0,6,1,100,3.99719500541687,0.0004958132640405928
./recordings/H0/181021_2122.wav,0,6,2,33,0.13485169410705566,0.00012139018391728814
./recordings/H0/181021_2122.wav,0,6,3,7,0.004105567932128906,4.429182580950516e-05
./recordings/H0/181021_2122.wav,0,6,4,17,0.06867265701293945,0.00013283330994796327
./recordings/H0/181021_2122.wav,0,6,5,13,0.007940292358398438,4.19462081610885e-05
./recordings/H0/19.wav,0,6,1,11,0.0067522525787353516,3.7234357861110602e-06
./recordings/H0/19.wav,0,6,2,6,0.003690481185913086,1.8714082257367485e-06
./recordings/H0/19.wav,0,6,3,100,0.4756486415863037,3.0677400956868693e-06
./recordings/H0/19.wav,0,6,4,100,0.33881115913391113,7.822818100156474e-06
./recordings/H0/19.wav,0,6,5,12,0.15698957443237305,1.792519187560408e-06
./recordings/H0/190119_1126.wav,0,6,1,100,0.523064374923706,2.9084095642649506e-06
./recordings/H0/190119_1126.wav,0,6,2,12,0.09101533889770508,8.5610475641402e-06
./recordings/H0/190119_1126.wav,0,6,3,100,0.4625668525695801,7.513673982103813e-06
./recordings/H0/190119_1126.wav,0,6,4,19,0.12539887428283691,1.887889711053614e-06
./recordings/H0/190119_1126.wav,0,6,5,100,0.486539363861084,3.906264276046334e-06
./recordings/H0/190128_0904.wav,0,6,1,41,0.2970311641693115,9.468526530215183e-07
./recordings/H0/190128_0904.wav,0,6,2,12,0.03192281723022461,0.012977534529172718
./recordings/H0/190128_0904.wav,0,6,3,14,0.11909890174865723,4.1149015729461614e-07
./recordings/H0/190128_0904.wav,0,6,4,100,4.08016562461853,0.00020678961733560394
./recordings/H0/190128_0904.wav,0,6,5,18,0.014050960540771484,2.777237620055278e-06
./recordings/H0/190128_1203.wav,0,6,1,22,0.012447595596313477,0.007381422923657619
./recordings/H0/190128_1203.wav,0,6,2,25,0.23001384735107422,0.0014509203778344621
./recordings/H0/190128_1203.wav,0,6,3,100,0.46429896354675293,0.00036819828384832074
./recordings/H0/190128_1203.wav,0,6,4,8,0.004515171051025391,0.0005433139914686139
./recordings/H0/190128_1203.wav,0,6,5,9,0.005528450012207031,0.001124496064536711
./recordings/H0/190210_0832.wav,0,6,1,6,0.003506898880004883,6.42970106653171e-06
./recordings/H0/190210_0832.wav,0,6,2,100,0.3146326541900635,4.0141756305311815e-06
./recordings/H0/190210_0832.wav,0,6,3,29,0.26517391204833984,5.472573002781957e-06
./recordings/H0/190210_0832.wav,0,6,4,19,0.010975122451782227,5.560725927241796e-06
./recordings/H0/190210_0832.wav,0,6,5,21,0.012884140014648438,1.196253778143558e-06
./recordings/H0/2.wav,0,6,1,100,0.057861328125,0.00023238379082515532
./recordings/H0/2.wav,0,6,2,28,0.2515101432800293,0.000269017965190767
./recordings/H0/2.wav,0,6,3,100,0.09453201293945312,0.0001670567619390372
./recordings/H0/2.wav,0,6,4,11,0.05199146270751953,0.000697654430406536
./recordings/H0/2.wav,0,6,5,27,0.15876197814941406,0.0005046669046513729
./recordings/H0/20.wav,0,6,1,100,0.45065784454345703,4.776759854030457e-06
./recordings/H0/20.wav,0,6,2,4,0.0023055076599121094,1.000213339647085e-06
./recordings/H0/20.wav,0,6,3,13,0.09664249420166016,3.0060400072672004e-06
./recordings/H0/20.wav,0,6,4,100,0.46913623809814453,2.6828847285243835e-06
./recordings/H0/20.wav,0,6,5,18,0.010295629501342773,2.0421813416973255e-06
./recordings/H0/21.wav,0,6,1,24,0.12632012367248535,4.0449505046754345e-06
./recordings/H0/21.wav,0,6,2,14,0.10310888290405273,7.481293335462179e-06
./recordings/H0/21.wav,0,6,3,15,0.08575177192687988,3.0267654286814544e-06
./recordings/H0/21.wav,0,6,4,16,0.06985139846801758,6.910085339853773e-06
./recordings/H0/21.wav,0,6,5,13,0.09852004051208496,5.685685148708798e-06
./recordings/H0/22.wav,0,6,1,57,0.10139346122741699,4.834939072353499e-07
./recordings/H0/22.wav,0,6,2,11,0.04553675651550293,7.677419475081798e-07
./recordings/H0/22.wav,0,6,3,11,0.012833833694458008,7.453487425245583e-07
./recordings/H0/22.wav,0,6,4,100,0.057894229888916016,1.400843180727521e-06
./recordings/H0/22.wav,0,6,5,15,0.013225555419921875,2.124603633123067e-07
./recordings/H0/23.wav,0,6,1,15,0.008474111557006836,2.6518280195630667e-06
./recordings/H0/23.wav,0,6,2,23,0.13792753219604492,4.939956512732079e-06
./recordings/H0/23.wav,0,6,3,100,0.10478949546813965,4.881914478931958e-06
./recordings/H0/23.wav,0,6,4,8,0.03664207458496094,3.766382609462423e-06
./recordings/H0/23.wav,0,6,5,100,0.4499523639678955,1.4231519968980622e-05
./recordings/H0/24.wav,0,6,1,11,0.10700726509094238,4.420889812513055e-06
./recordings/H0/24.wav,0,6,2,11,0.07186412811279297,1.35207117901549e-06
./recordings/H0/24.wav,0,6,3,100,0.2585570812225342,1.616781177240714e-06
./recordings/H0/24.wav,0,6,4,23,0.15093612670898438,2.0068892877640665e-06
./recordings/H0/24.wav,0,6,5,8,0.004677295684814453,1.994480329706867e-06
./recordings/H0/25.wav,0,6,1,18,0.12833833694458008,0.0006006528109995252
./recordings/H0/25.wav,0,6,2,100,0.43746185302734375,0.00019336199219508162
./recordings/H0/25.wav,0,6,3,36,0.07471442222595215,8.793729104257239e-05
./recordings/H0/25.wav,0,6,4,9,0.010152578353881836,0.00012810411501128476
./recordings/H0/25.wav,0,6,5,10,0.03616666793823242,0.00010785219187195688
./recordings/H0/26.wav,0,6,1,46,0.5440104007720947,0.00010450326619626569
./recordings/H0/26.wav,0,6,2,21,0.11752700805664062,0.0003284653577807281
./recordings/H0/26.wav,0,6,3,14,0.09052133560180664,0.00013262080233282877
./recordings/H0/26.wav,0,6,4,31,0.1881265640258789,0.00025745805818307404
./recordings/H0/26.wav,0,6,5,11,0.006927967071533203,0.000172444785433722
./recordings/H0/27.wav,0,6,1,8,0.07157158851623535,0.00018448372564097216
./recordings/H0/27.wav,0,6,2,32,0.43697452545166016,8.817735309394835e-05
./recordings/H0/27.wav,0,6,3,100,0.4793074131011963,0.00017781557901897193
./recordings/H0/27.wav,0,6,4,24,0.12146162986755371,0.0002089191791348845
./recordings/H0/27.wav,0,6,5,12,0.058437347412109375,0.00016193252401928266
./recordings/H0/28.wav,0,6,1,100,0.5113217830657959,0.0001959222066600456
./recordings/H0/28.wav,0,6,2,52,0.6322588920593262,0.00023570769220403464
./recordings/H0/28.wav,0,6,3,13,0.11105680465698242,0.0002837392760796912
./recordings/H0/28.wav,0,6,4,5,0.0030677318572998047,3.4434658426411716e-05
./recordings/H0/28.wav,0,6,5,21,0.1524028778076172,0.00025489424157766404
./recordings/H0/29.wav,0,6,1,17,0.014681339263916016,0.0001846643611243853
./recordings/H0/29.wav,0,6,2,18,0.11699938774108887,0.00025265706705446933
./recordings/H0/29.wav,0,6,3,11,0.04417705535888672,0.0003844204768490857
./recordings/H0/29.wav,0,6,4,16,0.11647653579711914,0.0001809570024736421
./recordings/H0/29.wav,0,6,5,100,0.45197391510009766,0.00029044163874066925
./recordings/H0/3.wav,0,6,1,27,0.1784048080444336,0.00018965092890771564
./recordings/H0/3.wav,0,6,2,100,0.3866465091705322,0.0006540626088544625
./recordings/H0/3.wav,0,6,3,29,0.017823457717895508,0.00016996735149059074
./recordings/H0/3.wav,0,6,4,100,0.1163480281829834,0.0005071539360499835
./recordings/H0/3.wav,0,6,5,16,0.08622074127197266,0.0004060135447838787
./recordings/H0/30.wav,0,6,1,13,0.06646919250488281,0.00030979776110458095
./recordings/H0/30.wav,0,6,2,100,0.45452046394348145,0.0001615612785527578
./recordings/H0/30.wav,0,6,3,100,0.4617471694946289,0.00022930235325172555
./recordings/H0/30.wav,0,6,4,15,0.14084267616271973,9.963580072387364e-05
./recordings/H0/30.wav,0,6,5,100,0.061998844146728516,7.452186541352776e-05
./recordings/H0/31.wav,0,6,1,14,0.1428391933441162,2.722529958989226e-05
./recordings/H0/31.wav,0,6,2,16,0.009763956069946289,7.250325304075581e-06
./recordings/H0/31.wav,0,6,3,13,0.060744524002075195,3.1296460733278994e-06
./recordings/H0/31.wav,0,6,4,13,0.007866621017456055,4.085175366160389e-06
./recordings/H0/31.wav,0,6,5,18,0.030233144760131836,2.090451175584988e-05
./recordings/H0/32.wav,0,6,1,21,0.1579303741455078,3.0731611231252522e-06
./recordings/H0/32.wav,0,6,2,14,0.008497476577758789,4.12690934561207e-06
./recordings/H0/32.wav,0,6,3,100,0.7197175025939941,7.712720039724442e-06
./recordings/H0/32.wav,0,6,4,17,0.12559890747070312,2.5531726788529977e-05
./recordings/H0/32.wav,0,6,5,23,0.1644909381866455,1.151276265652021e-05
./recordings/H0/33.wav,0,6,1,28,0.1826162338256836,4.567445767977774e-06
./recordings/H0/33.wav,0,6,2,14,0.0664372444152832,1.136407823605712e-05
./recordings/H0/33.wav,0,6,3,20,0.012395143508911133,7.818698095993546e-05
./recordings/H0/33.wav,0,6,4,16,0.12737584114074707,2.1218247031477257e-05
./recordings/H0/33.wav,0,6,5,23,0.01424717903137207,4.39097549435583e-06
./recordings/H0/34.wav,0,6,1,100,0.062241315841674805,1.0521697199168684e-05
./recordings/H0/34.wav,0,6,2,15,0.05003809928894043,3.9010986695197106e-06
./recordings/H0/34.wav,0,6,3,19,0.011730194091796875,6.698933652296906e-06
./recordings/H0/34.wav,0,6,4,16,0.06344866752624512,3.700756783470037e-06
./recordings/H0/34.wav,0,6,5,12,0.0686337947845459,0.0002097115048482485
./recordings/H0/35.wav,0,6,1,75,1.0663740634918213,6.25229106516641e-06
./recordings/H0/35.wav,0,6,2,37,0.22940468788146973,5.6373055788958025e-06
./recordings/H0/35.wav,0,6,3,8,0.0050067901611328125,5.911327073736939e-06
./recordings/H0/35.wav,0,6,4,9,0.04288816452026367,0.00023269595802478024
./recordings/H0/35.wav,0,6,5,18,0.15189361572265625,2.9285777931972304e-05
./recordings/H0/36.wav,0,6,1,100,0.08759760856628418,2.4164876847707376e-06
./recordings/H0/36.wav,0,6,2,100,0.5235521793365479,3.805077694342993e-06
./recordings/H0/36.wav,0,6,3,100,0.5353038311004639,5.358991470240395e-06
./recordings/H0/36.wav,0,6,4,15,0.009559869766235352,4.4744264534152156e-06
./recordings/H0/36.wav,0,6,5,16,0.009919166564941406,3.3736903159669064e-06
./recordings/H0/37.wav,0,6,1,100,0.07021331787109375,2.2133546065755984e-06
./recordings/H0/37.wav,0,6,2,100,0.4829702377319336,0.00021278091918745557
./recordings/H0/37.wav,0,6,3,25,0.22561407089233398,9.437452428499026e-06
./recordings/H0/37.wav,0,6,4,48,0.34021949768066406,1.7039905569626485e-05
./recordings/H0/37.wav,0,6,5,17,0.010386943817138672,5.115519828707588e-06
./recordings/H0/38.wav,0,6,1,7,0.05100536346435547,2.9204064097858868e-06
./recordings/H0/38.wav,0,6,2,100,0.5297071933746338,1.4518236580739353e-05
./recordings/H0/38.wav,0,6,3,100,0.5594615936279297,2.0554424944641953e-06
./recordings/H0/38.wav,0,6,4,22,0.025315284729003906,1.5184207226869718e-06
./recordings/H0/38.wav,0,6,5,19,0.20397615432739258,8.072772789959288e-06
./recordings/H0/39.wav,0,6,1,13,0.05121636390686035,2.9319288797312873e-06
./recordings/H0/39.wav,0,6,2,100,0.6415445804595947,2.9004782794778614e-06
./recordings/H0/39.wav,0,6,3,100,0.12871742248535156,7.830653612721678e-05
./recordings/H0/39.wav,0,6,4,100,0.9542877674102783,2.02723838755865e-07
./recordings/H0/39.wav,0,6,5,38,0.25025367736816406,2.55653355008369e-06
./recordings/H0/4.wav,0,6,1,18,0.07640862464904785,0.00032585463057793133
./recordings/H0/4.wav,0,6,2,18,0.07535815238952637,9.200108647137855e-05
./recordings/H0/4.wav,0,6,3,25,0.20273470878601074,0.00019355348878212592
./recordings/H0/4.wav,0,6,4,10,0.046068668365478516,0.0002373516011251829
./recordings/H0/4.wav,0,6,5,100,0.5016109943389893,0.00015922555088393784
./recordings/H0/40.wav,0,6,1,100,0.10811567306518555,0.00025755016563673084
./recordings/H0/40.wav,0,6,2,16,0.07516193389892578,0.0005308271683386439
./recordings/H0/40.wav,0,6,3,12,0.03109598159790039,0.0014450604112213358
./recordings/H0/40.wav,0,6,4,16,0.14337491989135742,0.00021938900128512338
./recordings/H0/40.wav,0,6,5,21,0.0742800235748291,0.0007596597953217472
./recordings/H0/5.wav,0,6,1,12,0.007229328155517578,0.0016693013152333405
./recordings/H0/5.wav,0,6,2,7,0.05883622169494629,0.0002058819516164299
./recordings/H0/5.wav,0,6,3,13,0.14586114883422852,0.00019898324854550226
./recordings/H0/5.wav,0,6,4,23,0.202589750289917,0.0001411314715542804
./recordings/H0/5.wav,0,6,5,100,0.38234639167785645,0.0001335789823881509
./recordings/H0/6.wav,0,6,1,18,0.1434340476989746,0.0001476224691713223
./recordings/H0/6.wav,0,6,2,16,0.08892345428466797,0.00036630948344656457
./recordings/H0/6.wav,0,6,3,42,0.08220958709716797,0.0007013267467746295
./recordings/H0/6.wav,0,6,4,14,0.08472657203674316,0.00044201922990718464
./recordings/H0/6.wav,0,6,5,18,0.011141777038574219,0.0002477262231186299
./recordings/H0/7.wav,0,6,1,20,0.01692342758178711,4.61531800171482e-05
./recordings/H0/7.wav,0,6,2,100,0.5033681392669678,0.00028052109632354294
./recordings/H0/7.wav,0,6,3,13,0.11575651168823242,0.00015638215030313446
./recordings/H0/7.wav,0,6,4,22,0.18213200569152832,8.263640587876563e-05
./recordings/H0/7.wav,0,6,5,11,0.09685349464416504,7.858839298035475e-05
./recordings/H0/8.wav,0,6,1,100,0.45374298095703125,0.00019530554441588672
./recordings/H0/8.wav,0,6,2,36,0.14645767211914062,0.00027520824632742535
./recordings/H0/8.wav,0,6,3,100,0.5725765228271484,0.0001505075152906379
./recordings/H0/8.wav,0,6,4,100,0.4872252941131592,0.00015697694041532832
./recordings/H0/8.wav,0,6,5,100,0.5361416339874268,9.192335255107437e-05
./recordings/H0/9.wav,0,6,1,13,0.05328726768493652,7.447713890578082e-05
./recordings/H0/9.wav,0,6,2,100,0.06221604347229004,7.588464441084133e-05
./recordings/H0/9.wav,0,6,3,11,0.0070536136627197266,4.2123416008715746e-05
./recordings/H0/9.wav,0,6,4,10,0.06426644325256348,8.581469474505774e-05
./recordings/H0/9.wav,0,6,5,8,0.03530097007751465,0.00010221433952790099
./recordings/H1/180926_1851.wav,1,7,1,12,0.007839202880859375,7.487933048717377e-07
./recordings/H1/180926_1851.wav,1,7,2,72,0.4674108028411865,1.485507236049234e-06
./recordings/H1/180926_1851.wav,1,7,3,36,0.18227910995483398,2.962178558861366e-06
./recordings/H1/180926_1851.wav,1,7,4,27,0.15105652809143066,1.1600373026792356e-06
./recordings/H1/180926_1851.wav,1,7,5,7,0.004415035247802734,1.2972952428647293e-06
./recordings/H1/180930_0906.wav,1,7,1,11,0.007219076156616211,3.3661477603838267e-07
./recordings/H1/180930_0906.wav,1,7,2,29,0.1475963592529297,1.966026783758161e-06
./recordings/H1/180930_0906.wav,1,7,3,53,0.8105483055114746,1.0028917955637931e-06
./recordings/H1/180930_0906.wav,1,7,4,100,0.06792902946472168,1.2668706137930025e-06
./recordings/H1/180930_0906.wav,1,7,5,59,0.33566832542419434,6.168989842294822e-07
./recordings/H1/181005_2000.wav,1,7,1,100,0.7454352378845215,1.977606789695909e-06
./recordings/H1/181005_2000.wav,1,7,2,12,0.007926464080810547,3.451175430452684e-07
./recordings/H1/181005_2000.wav,1,7,3,100,0.5646276473999023,2.585972140375811e-07
./recordings/H1/181005_2000.wav,1,7,4,13,0.14696168899536133,4.1762178135332863e-07
./recordings/H1/181005_2000.wav,1,7,5,11,0.13526105880737305,4.062241213123767e-07
./recordings/H1/181005_2023.wav,1,7,1,45,0.24868988990783691,2.5470757512003455e-07
./recordings/H1/181005_2023.wav,1,7,2,100,0.5161838531494141,2.3551929721784562e-07
./recordings/H1/181005_2023.wav,1,7,3,12,0.1929612159729004,4.066911225066586e-07
./recordings/H1/181005_2023.wav,1,7,4,100,0.6519670486450195,5.908335498159136e-07
./recordings/H1/181005_2023.wav,1,7,5,11,0.16846561431884766,7.747997216453558e-07
./recordings/H1/181008_2000.wav,1,7,1,11,0.10109758377075195,9.358393439989814e-06
./recordings/H1/181008_2000.wav,1,7,2,100,0.06408357620239258,6.702421023201474e-06
./recordings/H1/181008_2000.wav,1,7,3,100,0.4943206310272217,5.848052767962003e-06
./recordings/H1/181008_2000.wav,1,7,4,18,0.09775900840759277,7.653478300317566e-06
./recordings/H1/181008_2000.wav,1,7,5,33,0.15012216567993164,8.904651530034162e-06
./recordings/H1/181009_1601.wav,1,7,1,13,0.008527994155883789,6.047473988218458e-06
./recordings/H1/181009_1601.wav,1,7,2,100,0.5198812484741211,1.3600012046674241e-05
./recordings/H1/181009_1601.wav,1,7,3,12,0.12128925323486328,2.0070324823811853e-05
./recordings/H1/181009_1601.wav,1,7,4,15,0.08620619773864746,2.378434439144173e-05
./recordings/H1/181009_1601.wav,1,7,5,16,0.07435226440429688,6.656510292406724e-06
./recordings/H1/181009_1611.wav,1,7,1,11,0.007581233978271484,1.9053269934143186e-05
./recordings/H1/181009_1611.wav,1,7,2,100,0.49294161796569824,1.6242573991359517e-05
./recordings/H1/181009_1611.wav,1,7,3,100,0.5691559314727783,8.813422927066586e-06
./recordings/H1/181009_1611.wav,1,7,4,100,0.5470538139343262,1.83227671470011e-05
./recordings/H1/181009_1611.wav,1,7,5,18,0.11290669441223145,1.4805916939664223e-05
./recordings/H1/181010_2123.wav,1,7,1,100,0.5771634578704834,8.48025628427873e-06
./recordings/H1/181010_2123.wav,1,7,2,100,0.1809217929840088,7.285616882161246e-07
./recordings/H1/181010_2123.wav,1,7,3,17,0.20860052108764648,4.306854914719828e-06
./recordings/H1/181010_2123.wav,1,7,4,100,0.4764573574066162,5.453203333769215e-06
./recordings/H1/181010_2123.wav,1,7,5,100,0.8267726898193359,7.218968105677232e-06
./recordings/H1/181010_2136.wav,1,7,1,100,0.0644385814666748,9.308741641665767e-06
./recordings/H1/181010_2136.wav,1,7,2,100,0.5088400840759277,4.857408041219426e-05
./recordings/H1/181010_2136.wav,1,7,3,17,0.08613324165344238,2.4494876874233648e-05
./recordings/H1/181010_2136.wav,1,7,4,100,0.06424307823181152,1.0289737013174107e-05
./recordings/H1/181010_2136.wav,1,7,5,17,0.16036128997802734,2.6932890478226813e-05
./recordings/H1/181012_1038.wav,1,7,1,19,0.01216435432434082,8.089579960128559e-07
./recordings/H1/181012_1038.wav,1,7,2,100,0.49773526191711426,8.428403048536191e-06
./recordings/H1/181012_1038.wav,1,7,3,25,0.18386006355285645,3.7308125842439402e-06
./recordings/H1/181012_1038.wav,1,7,4,100,0.527923583984375,6.73735914889997e-07
./recordings/H1/181012_1038.wav,1,7,5,19,0.10857367515563965,6.637131532755846e-07
./recordings/H1/181016_1307.wav,1,7,1,12,0.057066917419433594,2.4139083810785213e-06
./recordings/H1/181016_1307.wav,1,7,2,13,0.008234500885009766,3.6190565966174223e-07
./recordings/H1/181016_1307.wav,1,7,3,27,0.1585066318511963,7.863282067936262e-07
./recordings/H1/181016_1307.wav,1,7,4,20,0.1489863395690918,9.34849198478119e-07
./recordings/H1/181016_1307.wav,1,7,5,100,0.6116893291473389,9.379798856163889e-07
./recordings/H1/181017_1544.wav,1,7,1,100,0.4479987621307373,1.6674138383850012e-06
./recordings/H1/181017_1544.wav,1,7,2,15,0.32634520530700684,1.351971590399008e-06
./recordings/H1/181017_1544.wav,1,7,3,100,0.39923715591430664,1.9318454998245547e-06
./recordings/H1/181017_1544.wav,1,7,4,19,0.14326786994934082,1.712400611995556e-06
./recordings/H1/181017_1544.wav,1,7,5,25,0.18404126167297363,1.8303628884318654e-06
./recordings/H1/181017_1617.wav,1,7,1,25,0.27085065841674805,5.027516806316986e-06
./recordings/H1/181017_1617.wav,1,7,2,100,0.5055599212646484,8.211019388975693e-06
./recordings/H1/181017_1617.wav,1,7,3,100,0.546527624130249,1.083298406951773e-05
./recordings/H1/181017_1617.wav,1,7,4,100,0.28014254570007324,2.797973522770797e-06
./recordings/H1/181017_1617.wav,1,7,5,37,0.226517915725708,4.070841505571803e-06
./recordings/H1/181020_2110.wav,1,7,1,14,0.07643699645996094,2.980022805318449e-05
./recordings/H1/181020_2110.wav,1,7,2,12,0.10482573509216309,1.6894160363671508e-05
./recordings/H1/181020_2110.wav,1,7,3,100,0.5312061309814453,8.543613357579724e-06
./recordings/H1/181020_2110.wav,1,7,4,7,0.0043506622314453125,1.07607350358598e-05
./recordings/H1/181020_2110.wav,1,7,5,19,0.1596052646636963,1.0129983792964669e-05
./recordings/H1/181021_2111.wav,1,7,1,6,0.0038602352142333984,2.6902068907668655e-05
./recordings/H1/181021_2111.wav,1,7,2,100,0.4540684223175049,4.154785752537436e-05
./recordings/H1/181021_2111.wav,1,7,3,15,0.08281898498535156,3.007173533282909e-05
./recordings/H1/181021_2111.wav,1,7,4,24,0.1546018123626709,5.3762147903959064e-05
./recordings/H1/181021_2111.wav,1,7,5,9,0.006349086761474609,4.083906052162653e-05
./recordings/H1/181121_2105.wav,1,7,1,13,0.07622146606445312,0.00014439650876916927
./recordings/H1/181121_2105.wav,1,7,2,17,0.1043097972869873,4.593186685683818e-05
./recordings/H1/181121_2105.wav,1,7,3,16,0.10365128517150879,0.000128772381101549
./recordings/H1/181121_2105.wav,1,7,4,15,0.009905338287353516,3.294537492991026e-05
./recordings/H1/181121_2105.wav,1,7,5,15,0.09142041206359863,0.00018159816618536646
./recordings/H1/181121_2128.wav,1,7,1,18,0.14292097091674805,0.0003188225490219879
./recordings/H1/181121_2128.wav,1,7,2,20,0.15840649604797363,0.0003208647890145039
./recordings/H1/181121_2128.wav,1,7,3,20,0.0554196834564209,0.00019973893576008832
./recordings/H1/181121_2128.wav,1,7,4,14,0.010639190673828125,0.00015979034072307908
./recordings/H1/181121_2128.wav,1,7,5,16,0.0946962833404541,0.0002745989443839713
./recordings/H1/181122_0016.wav,1,7,1,23,0.3328895568847656,6.372650669076842e-07
./recordings/H1/181122_0016.wav,1,7,2,100,0.07890796661376953,8.435594902631873e-06
./recordings/H1/181122_0016.wav,1,7,3,100,0.06455183029174805,1.3833636915431763e-06
./recordings/H1/181122_0016.wav,1,7,4,24,0.4315521717071533,1.628968265524744e-05
./recordings/H1/181122_0016.wav,1,7,5,100,0.519977331161499,2.326617125901755e-06
./recordings/H1/181122_1041.wav,1,7,1,19,0.012473106384277344,0.0007540913413026707
./recordings/H1/181122_1041.wav,1,7,2,9,0.034903764724731445,0.0010707770019415435
./recordings/H1/181122_1041.wav,1,7,3,17,0.0865170955657959,0.0034265315685288737
./recordings/H1/181122_1041.wav,1,7,4,18,0.03487706184387207,0.0006618158104006358
./recordings/H1/181122_1041.wav,1,7,5,13,0.04912924766540527,0.0021843578299278596
./recordings/H1/181122_1123.wav,1,7,1,15,0.08470582962036133,0.0009407342499808232
./recordings/H1/181122_1123.wav,1,7,2,23,0.14539790153503418,0.0001901460344678367
./recordings/H1/181122_1123.wav,1,7,3,15,0.009498119354248047,0.00020600029192434585
./recordings/H1/181122_1123.wav,1,7,4,20,0.03420877456665039,0.00022516516838940134
./recordings/H1/181122_1123.wav,1,7,5,15,0.009706735610961914,0.00018121552225049855
./recordings/H1/181122_1251.wav,1,7,1,23,0.0710911750793457,0.0002516288168095838
./recordings/H1/181122_1251.wav,1,7,2,10,0.043881893157958984,0.0001677266653111655
./recordings/H1/181122_1251.wav,1,7,3,11,0.06696271896362305,0.0008937113504701599
./recordings/H1/181122_1251.wav,1,7,4,18,0.011716842651367188,0.00021787768739699648
./recordings/H1/181122_1251.wav,1,7,5,16,0.09745454788208008,0.00023118149964669992
./recordings/H1/181122_1302.wav,1,7,1,12,0.06602907180786133,8.315657732131471e-05
./recordings/H1/181122_1302.wav,1,7,2,16,0.08173751831054688,9.764240266854456e-05
./recordings/H1/181122_1302.wav,1,7,3,11,0.05780744552612305,0.00010824860910055322
./recordings/H1/181122_1302.wav,1,7,4,11,0.09282732009887695,0.00010504771933475868
./recordings/H1/181122_1302.wav,1,7,5,11,0.04906725883483887,4.126871218783394e-05
